Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,vibe_text
13017,4cO3Woi163T6kfaUEjsSFU,Larry Heard,What About This Love?,What About This Love? - Extended Version,22,398349,False,0.692,0.628,3,-11.246,0,0.0325,0.0314,1.37e-06,0.0672,0.788,113.036,4,chicago-house,chicago-house chicago-house what about this love? - extended version by larry heard
13018,7tlw2BnFAfaq10wMmrRzWo,Bad Boy Bill,The Album,Rockit,22,155653,False,0.866,0.574,7,-7.836,1,0.0649,0.00108,0.443,0.0406,0.602,127.951,4,chicago-house,chicago-house chicago-house rockit by bad boy bill
13019,5bozDlkO6pnqwA9Eef2YGw,Frankie Knuckles;Director's Cut;Eric Kupper;Jamie Principle;Dimitri From Paris,I'll Take You There,I'll Take You There - Dimitri From Paris Re-Edit,19,468504,False,0.668,0.718,5,-9.677,0,0.0308,0.0354,0.334,0.19,0.334,125.001,4,chicago-house,chicago-house chicago-house i'll take you there - dimitri from paris re-edit by frankie knuckles;director's cut;eric kupper;jamie principle;dimitri from paris
13020,4EYYw8IZfhtZz5H2VrQdXU,Mark Farina;Homero Espinosa;Chezz,Work.Groove,Work.Groove - Chezz Cosmic Groove Remix,19,367381,False,0.788,0.654,8,-8.837,1,0.0711,0.0306,0.864,0.0957,0.388,117.027,4,chicago-house,chicago-house chicago-house work.groove - chezz cosmic groove remix by mark farina;homero espinosa;chezz
13021,0YVZkKm7o7kpCbvD6IoSVZ,Fast Eddie,Jack to the Sound,Let's Go,23,308225,False,0.821,0.833,0,-6.701,1,0.0343,0.000887,0.637,0.0603,0.948,124.439,4,chicago-house,chicago-house chicago-house let's go by fast eddie
13022,3Z3qXBFfGKYpzSZRvcHRy5,Ralphi Rosario,Uc Anthems Volume 3 EP,Take Me Up (Lego's Mix),24,384219,False,0.887,0.651,5,-7.895,1,0.0421,0.027,0.105,0.0503,0.652,123.004,4,chicago-house,chicago-house chicago-house take me up (lego's mix) by ralphi rosario
13023,7AfjcBpxZKN1NRJdtDGCYx,Mike Dunn,Classic Music Company Radio Episode 001 (hosted by Luke Solomon),If I Can't Get Down - Mixed,19,272827,False,0.819,0.593,10,-6.907,0,0.218,0.00336,0.0339,0.0658,0.591,124.076,4,chicago-house,chicago-house chicago-house if i can't get down - mixed by mike dunn
13024,2f3Rm6lChDUYFslIGIUf3R,Marshall Jefferson;Graeme Park;Mike Pickering;Manchester Camerata;Tim Crooks,Haçienda Classiçal,Someday,19,314075,False,0.633,0.73,9,-8.963,0,0.0363,0.0735,4.32e-06,0.849,0.687,120.0,4,chicago-house,chicago-house chicago-house someday by marshall jefferson;graeme park;mike pickering;manchester camerata;tim crooks
13025,1Kk4vr5wOojC7frStXiyjv,Fast Eddie,Jack to the Sound,Hip House,24,268064,False,0.78,0.783,7,-8.207,1,0.103,0.000163,0.277,0.236,0.577,124.454,4,chicago-house,chicago-house chicago-house hip house by fast eddie
13026,5zRW3xErqUxiv8KT9frDaS,Ten City;Emmaculate;Shannon Chambers,Judgement,Be Free - Emmaculate & Shannon Chambers Mix,23,243375,False,0.717,0.842,11,-5.142,0,0.0914,0.05,1.22e-05,0.0763,0.896,119.882,4,chicago-house,chicago-house chicago-house be free - emmaculate & shannon chambers mix by ten city;emmaculate;shannon chambers
13027,70lgd1xHq2kbzimbjkHCf3,Cajmere,Tapes,Percolator (Jamie Jones Vault Mix) - mixed,21,249253,False,0.854,0.719,10,-9.336,0,0.0654,0.000695,0.315,0.428,0.484,128.049,4,chicago-house,chicago-house chicago-house percolator (jamie jones vault mix) - mixed by cajmere
13028,2GGLP061KzVzhbwG4kumMV,Jamie Principle,Frankie Knuckles Presents: His Greatest Hits from Trax Records,Waiting On My Angel,21,243173,False,0.708,0.91,5,-3.349,0,0.047,0.176,0.0431,0.0727,0.697,124.982,4,chicago-house,chicago-house chicago-house waiting on my angel by jamie principle
13029,1J27K9fAnbVE7ZNyiPMkJc,Felix Da Housecat,He Was King,Elvi$,21,365986,False,0.538,0.867,0,-6.574,1,0.0328,7.48e-05,0.924,0.301,0.299,129.804,4,chicago-house,chicago-house chicago-house elvi$ by felix da housecat
13030,0umZoAivXnXaeKZ1C7H7Cb,Larry Heard,"Dance 2000, Part 2",And So I Dance,23,372715,False,0.717,0.532,10,-14.355,0,0.056,0.00226,0.92,0.0415,0.764,122.99,4,chicago-house,chicago-house chicago-house and so i dance by larry heard
13031,55ykPwS5s2F1fSTISwRumM,Robert Owens,Dance Vault Mixes - I'll Be Your Friend,I'll Be Your Friend - Glamourous Mix,19,537760,False,0.765,0.611,1,-11.79,1,0.0359,9.62e-05,0.00806,0.0788,0.542,121.813,4,chicago-house,chicago-house chicago-house i'll be your friend - glamourous mix by robert owens
13032,7gpGDGRcUtAmZhFdZm7NJt,Felix Da Housecat,Virgo Blaktro and the Movie Disco,Like Something for Porno,19,202973,False,0.812,0.821,10,-7.701,0,0.0354,0.000703,0.0214,0.0898,0.968,128.995,4,chicago-house,chicago-house chicago-house like something for porno by felix da housecat
13033,1GfYT8SJcyx3wOPUfX9gpH,Mr. Fingers,Amnesia,Stars,19,295334,False,0.592,0.785,11,-10.648,1,0.0391,2.35e-05,0.879,0.357,0.451,117.748,3,chicago-house,chicago-house chicago-house stars by mr. fingers
13034,3XZi8w4xJLZp5wOfcabUje,DJ Sneak;Bad Boy Bill,Chicago Originals (Bad Boys),Bad Boys - Fullerton Mix,18,202968,False,0.759,0.853,11,-4.632,0,0.0988,0.00208,0.806,0.0659,0.146,127.996,4,chicago-house,chicago-house chicago-house bad boys - fullerton mix by dj sneak;bad boy bill
13035,5E6u3mipkLhYFuktFXc7LS,Frankie Knuckles,Beyond The Mix,Workout,20,255200,False,0.905,0.567,10,-12.667,0,0.114,0.00283,6.56e-05,0.321,0.507,118.759,4,chicago-house,chicago-house chicago-house workout by frankie knuckles
13036,06R65yytMmYM56emwGlJ0Q,Larry Heard;Loosefingers,Soundtrack From the Duality Double-Play,"Deep Inside - 12"" Version",19,505850,False,0.787,0.534,11,-13.603,0,0.0685,0.0318,0.592,0.0928,0.827,118.01,4,chicago-house,"chicago-house chicago-house deep inside - 12"" version by larry heard;loosefingers"
13037,1OlmPmNhyUGzE5y0T5xQFR,Paul Johnson;Dudley Slang,MOVELT HOUSE PARTY 2,Dance With Me - Dudley Slang Dub,0,257611,False,0.762,0.688,11,-4.764,1,0.0423,0.00139,0.79,0.288,0.811,124.972,4,chicago-house,chicago-house chicago-house dance with me - dudley slang dub by paul johnson;dudley slang
13038,2VdbUexGbyGisJT0gN3nA7,Virgo Four;Caribou,Balance 020 (Mixed By Deetron) [Un-Mixed Version],It's a Crime - Caribou Remix,18,496083,False,0.85,0.608,3,-10.493,0,0.0537,0.00296,0.848,0.135,0.651,125.192,4,chicago-house,chicago-house chicago-house it's a crime - caribou remix by virgo four;caribou
13039,2UxAAEa5tZfv7O4NcR6gEN,DJ Pierre;My Digital Enemy;Hatiras,"Mono:Disko, Vol. 12",The Underground - Hatiras Remix,0,423344,False,0.979,0.517,8,-7.448,1,0.303,0.000372,0.754,0.0354,0.492,123.995,4,chicago-house,chicago-house chicago-house the underground - hatiras remix by dj pierre;my digital enemy;hatiras
13040,2ytqms9uZWXbZfXC0r2yKF,Barbara Tucker,The Masquerade (Mixed by Claptone),Beautiful People - Club Mix,19,568293,False,0.798,0.768,7,-6.722,1,0.127,0.0302,8.19e-06,0.214,0.595,123.864,4,chicago-house,chicago-house chicago-house beautiful people - club mix by barbara tucker
13041,0pSXxKWtVz7SX343vVGNAI,Marshall Jefferson;Curtis McClain;Director's Cut,The House Music Anthem (Move Your Body) [feat. Curtis McClain] [Remix Project],Move Your Body - Director's Cut Retro Signature Mix,19,535680,False,0.748,0.892,4,-8.088,0,0.044,0.00508,0.0617,0.326,0.739,124.999,4,chicago-house,chicago-house chicago-house move your body - director's cut retro signature mix by marshall jefferson;curtis mcclain;director's cut
13042,1x3fitHSJI4Zk6oRdRzqks,Barbara Tucker;DJ Spen;Thommy Davis,Think (About It),Think (About It) - Spen & Thommy’s House Party Mix,23,503998,False,0.845,0.881,9,-5.856,1,0.112,0.00814,5.1e-05,0.0631,0.709,119.998,4,chicago-house,chicago-house chicago-house think (about it) - spen & thommy’s house party mix by barbara tucker;dj spen;thommy davis
13043,7iAZjDSH1X5yq1NMAL24s5,Roy Davis Jr.;Peven Everett,Gabriel,Gabriel - Words To Give By Mix,21,442375,False,0.759,0.776,1,-10.396,0,0.0412,0.125,0.764,0.0885,0.902,129.695,4,chicago-house,chicago-house chicago-house gabriel - words to give by mix by roy davis jr.;peven everett
13044,1gTfshuBo7RRabcq5As4sM,Robert Owens;Ricky KK;Dallomo;Joselacruz,Houph Autumn Vibes Vol. 3,Right Here - Joselacruz Remix,0,407999,False,0.803,0.656,0,-11.226,1,0.0735,0.0101,0.749,0.0307,0.456,124.008,4,chicago-house,chicago-house chicago-house right here - joselacruz remix by robert owens;ricky kk;dallomo;joselacruz
13045,1C26evPC9iLoZl7bQVsCNF,Ralphi Rosario;Donna Blakely;Lego,Take Me up (Gotta Get up),Take Me up (Gotta Get up) - Lego's Dub,21,356160,False,0.892,0.682,5,-6.243,1,0.0443,0.0355,0.142,0.0684,0.713,123.027,4,chicago-house,chicago-house chicago-house take me up (gotta get up) - lego's dub by ralphi rosario;donna blakely;lego
13046,4RbgkygkOkbPIZ30gOfVsP,Paul Johnson,Sense of House Issue 3,Party All Night Long - Original Mix,0,375988,False,0.879,0.576,1,-10.273,1,0.0519,0.002,0.0292,0.0793,0.527,127.979,4,chicago-house,chicago-house chicago-house party all night long - original mix by paul johnson
13047,7LA96pXSHgXCGSfHQ3PHhw,Joe Smooth;Floorplan,Armada Electronic Elements - ADE 2022,Promised Land - Floorplan Paradise Remix,1,318592,False,0.648,0.827,11,-5.823,0,0.0863,0.00533,0.00474,0.133,0.17,124.983,4,chicago-house,chicago-house chicago-house promised land - floorplan paradise remix by joe smooth;floorplan
13048,46cJSfRttZTIuKjYX57Y8P,Ten City,Foundation,Right Back to You - Extended Version,22,550426,False,0.756,0.536,3,-13.248,0,0.0891,0.0529,0.000465,0.105,0.846,120.189,4,chicago-house,chicago-house chicago-house right back to you - extended version by ten city
13049,4QK9bq4sIxfn529FMgWbRz,Ralphi Rosario;Linda Clifford,Defected In The House Radio Show Episode 041 (hosted by Sam Divine),Wanna Give It Up (with Linda Clifford) [Légo's Dub] - Mixed,19,183918,False,0.871,0.905,10,-6.757,0,0.259,0.132,0.000101,0.557,0.82,123.029,4,chicago-house,chicago-house chicago-house wanna give it up (with linda clifford) [légo's dub] - mixed by ralphi rosario;linda clifford
13050,2PnEzfFz03XKGU4JqrCw8A,Felix Da Housecat;The Visionary;Jonas Blue,My Life Is Music (Jonas Blue Remix),My Life Is Music - Jonas Blue Remix,31,195483,False,0.723,0.705,10,-5.358,0,0.0367,0.00191,0.11,0.611,0.273,123.989,4,chicago-house,chicago-house chicago-house my life is music - jonas blue remix by felix da housecat;the visionary;jonas blue
13051,3os91rpisb64LD1SWHHnvs,Aaron Smith;Luvli,Dancin (Remixes) - EP2 (feat. Luvli),Dancin (feat. Luvli) - Linier Remix,43,298053,False,0.803,0.781,6,-7.419,0,0.0461,0.0312,0.114,0.0793,0.462,123.995,4,chicago-house,chicago-house chicago-house dancin (feat. luvli) - linier remix by aaron smith;luvli
13052,0IAHw4unc3A14Li5Xe8fa5,Romanthony;Dixon,Super Heavyweight,The Wanderer - Dixon Edit,17,426689,False,0.845,0.327,8,-10.622,1,0.0541,0.0583,0.814,0.119,0.19,125.994,4,chicago-house,chicago-house chicago-house the wanderer - dixon edit by romanthony;dixon
13053,4ljWHW1l7YeQZqtcjtgHSx,Aaron Smith;Danny Avila;Jumpa;Luvli,Dancin (feat. Luvli) [Danny Avila & Jumpa Remix],Dancin (feat. Luvli) - Danny Avila & Jumpa Remix,35,193024,False,0.686,0.875,1,-3.705,0,0.0784,0.0327,0.000118,0.279,0.499,125.001,4,chicago-house,chicago-house chicago-house dancin (feat. luvli) - danny avila & jumpa remix by aaron smith;danny avila;jumpa;luvli
13054,7wlDCYTcXbNYF9RsKN5lpp,Mark Farina;Kaskade,To Do,Dream Machine - Kaskade Mix,44,375880,False,0.897,0.32,1,-13.873,1,0.0539,0.113,0.0841,0.107,0.672,110.019,4,chicago-house,chicago-house chicago-house dream machine - kaskade mix by mark farina;kaskade
13055,6hMDrn0mOmT4ridDOVzil6,DJ Skull,The Drum,Fly - Original Mix,15,426046,False,0.802,0.655,11,-10.024,0,0.106,0.000134,0.924,0.0653,0.388,129.01,4,chicago-house,chicago-house chicago-house fly - original mix by dj skull
13056,1GaWRCPMf4nHnpcVqiuIji,Pal Joey,Pal Joey Presents Hot Music,Hot Music,17,305825,False,0.682,0.935,10,-6.861,0,0.0627,0.00533,0.672,0.241,0.302,112.059,4,chicago-house,chicago-house chicago-house hot music by pal joey
13057,26FqQCMSHnB53d37xolXBd,Roy Davis Jr.,Michael,Michael,16,245626,False,0.868,0.763,3,-7.448,1,0.0355,0.0124,0.00516,0.0729,0.972,125.007,4,chicago-house,chicago-house chicago-house michael by roy davis jr.
13058,31w1pX14PPTTYlrHX13u2z,Sterling Void,I Don't Wanna Go,I Don't Wanna Go,18,320757,False,0.732,0.874,9,-6.43,0,0.0335,0.0692,0.00142,0.143,0.705,123.757,4,chicago-house,chicago-house chicago-house i don't wanna go by sterling void
13059,3be3cYFQXmPnR326xkKoDU,Mark Farina,Hôtel Costes 8,Dream Machine - DownTempo Mix,48,325386,False,0.905,0.676,10,-4.349,0,0.0518,0.219,0.0774,0.116,0.776,115.976,4,chicago-house,chicago-house chicago-house dream machine - downtempo mix by mark farina
13060,2hD8HV4Qfx6s1fWCxbDqLr,Larry Heard,Love's Arrival,Praise,17,445197,False,0.779,0.543,11,-9.494,0,0.0369,0.00479,0.737,0.106,0.269,107.999,4,chicago-house,chicago-house chicago-house praise by larry heard
13061,0Hje83JpSM5jllSYG5vVGS,Robert Owens;DJ Spen,A Greater Love (Classic Mix),A Greater Love - Classic Mix,16,469268,False,0.831,0.597,9,-6.853,0,0.0519,0.0553,0.759,0.154,0.545,123.006,4,chicago-house,chicago-house chicago-house a greater love - classic mix by robert owens;dj spen
13062,3xPq3bLYR6GOR1L1y9WEmi,Ten City,Judgement,That's The Way Love Is,17,247000,False,0.678,0.937,7,-5.56,1,0.0432,0.187,0.000159,0.13,0.96,120.002,4,chicago-house,chicago-house chicago-house that's the way love is by ten city
13063,4dK5efkyoLRuhROrfLkNbX,Bad Boy Bill;Gettoblaster;ZXX;SKYLR,Fine Day,Fine Day,17,389032,False,0.824,0.675,6,-4.073,1,0.0613,0.00155,0.655,0.0948,0.244,124.007,4,chicago-house,chicago-house chicago-house fine day by bad boy bill;gettoblaster;zxx;skylr
13064,3KAn1EEsOVjep0Y15UNtTr,Frankie Knuckles;Adeva,Welcome To The Real World,Whadda U Want (From Me),16,304640,False,0.737,0.861,1,-10.187,0,0.0329,0.00371,2.66e-05,0.0272,0.956,119.992,4,chicago-house,chicago-house chicago-house whadda u want (from me) by frankie knuckles;adeva
13065,2tzj855lGL5qWi5Rz3ufb7,Ron Trent,Primitive Arts,Morning Factory,16,551360,False,0.867,0.524,1,-13.069,1,0.201,0.0829,0.841,0.1,0.261,123.708,4,chicago-house,chicago-house chicago-house morning factory by ron trent
13066,1ifKYo2py2jH1byZLIfRFE,Joe Smooth;Graeme Park;Mike Pickering;Manchester Camerata;Tim Crooks,Promised Land,Promised Land,15,261106,False,0.641,0.732,6,-9.107,0,0.0284,0.00598,0.000123,0.0385,0.272,125.007,4,chicago-house,chicago-house chicago-house promised land by joe smooth;graeme park;mike pickering;manchester camerata;tim crooks
13067,6Gg8Bqv31of0OIrYPbK3A3,Fingers Inc.,Another Side,Shadows,15,267517,False,0.681,0.937,2,-5.15,0,0.0426,0.101,0.679,0.0798,0.908,117.027,4,chicago-house,chicago-house chicago-house shadows by fingers inc.
13068,3heVzKJ55S8Ulq6mLfHHxa,Romanthony;Motor City Drum Ensemble,Trust 2014,Trust - Motor City Drum Ensemble Deep Mix,16,472084,False,0.671,0.672,6,-11.217,1,0.0424,0.0221,0.662,0.33,0.352,120.5,4,chicago-house,chicago-house chicago-house trust - motor city drum ensemble deep mix by romanthony;motor city drum ensemble
13069,24wWZAHUvMPIG9h7zjq0yQ,Mr. Fingers,Cerebral Hemispheres,Aether,18,373761,False,0.735,0.518,2,-14.334,1,0.0702,0.223,0.858,0.111,0.164,109.002,4,chicago-house,chicago-house chicago-house aether by mr. fingers
13070,305aEEVZaks5WE4CiUlU6x,Frankie Knuckles;Eric Kupper;Director's Cut;CINTHIE,The Whistle Song (Cinthie Remix),The Whistle Song - Cinthie Remix,16,191695,False,0.71,0.879,2,-6.655,1,0.0458,0.0117,0.904,0.0826,0.859,124.972,4,chicago-house,chicago-house chicago-house the whistle song - cinthie remix by frankie knuckles;eric kupper;director's cut;cinthie
13071,78uloUY1VEVeiY7AOXYKHo,Mr. Fingers,Introduction,On My Way,16,302905,False,0.647,0.515,9,-12.648,0,0.0335,0.0424,0.295,0.229,0.254,115.12,4,chicago-house,chicago-house chicago-house on my way by mr. fingers
13072,3Aod2IpCP00QHUlnbLRhq0,Ten City,No House Big Enough,My Peace of Heaven,16,332866,False,0.665,0.723,11,-12.277,0,0.0368,0.0259,0.00469,0.0799,0.74,121.473,4,chicago-house,chicago-house chicago-house my peace of heaven by ten city
13073,0ZvfZo2cocQih6tamxniQF,Frankie Knuckles;Director's Cut;Kenny Summit;Eric Kupper;Yasmeen,The Director's Cut Collection,Loving You,16,408518,False,0.639,0.843,9,-5.857,0,0.0522,3.92e-05,0.0258,0.0519,0.584,124.001,4,chicago-house,chicago-house chicago-house loving you by frankie knuckles;director's cut;kenny summit;eric kupper;yasmeen
13074,0mUhjmfCl6sHAZ7LpTQTNF,Felix Da Housecat,Devin Dazzle & The Neon Fever,Nina,18,152826,False,0.782,0.924,10,-6.102,1,0.0371,0.212,0.88,0.157,0.883,127.984,4,chicago-house,chicago-house chicago-house nina by felix da housecat
13075,6u9DQw3scxWEc07A7Si117,Barbara Tucker;Floorplan,Beautiful People (Floorplan Remixes),Beautiful People - Floorplan Remix,17,267312,False,0.742,0.488,11,-9.349,0,0.0256,0.0473,0.0376,0.139,0.248,123.98,4,chicago-house,chicago-house chicago-house beautiful people - floorplan remix by barbara tucker;floorplan
13076,0SUE58sXX8xPfOfBuWuJRJ,Felix Da Housecat,Narrative of Thee Blast Illusion,Is Everything Ok? - Original Mix,18,240000,False,0.579,0.768,9,-7.608,0,0.0275,0.229,0.321,0.339,0.731,110.018,4,chicago-house,chicago-house chicago-house is everything ok? - original mix by felix da housecat
13077,3JO8mh6EARGqr60JiuKMkB,Ralphi Rosario;Xavier Gold,You Used to Hold Me,You Used to Hold Me - Kenny's Mix,18,417640,False,0.808,0.388,8,-15.766,1,0.046,0.00366,0.00162,0.075,0.602,123.167,4,chicago-house,chicago-house chicago-house you used to hold me - kenny's mix by ralphi rosario;xavier gold
13078,6j2HQ1kkjgx7y7bEOq4Kgw,Kenny Larkin,Integration,Integration,17,286126,False,0.713,0.745,7,-8.683,1,0.0385,0.000159,0.873,0.155,0.854,124.984,4,chicago-house,chicago-house chicago-house integration by kenny larkin
13079,6ta9jWQupvd9FDjKx4kcKM,Mr. Lee,Pump up Chicago,Pump up London,16,430946,False,0.767,0.807,10,-8.786,0,0.0496,0.00128,0.393,0.0889,0.444,125.915,4,chicago-house,chicago-house chicago-house pump up london by mr. lee
13080,1mRgy0qWyAc8EpFeeRNnRK,"Farley ""Jackmaster"" Funk",Greatest,The Acid Life,18,275240,False,0.754,0.96,4,-9.502,0,0.0706,0.00028,0.842,0.123,0.582,123.253,4,chicago-house,"chicago-house chicago-house the acid life by farley ""jackmaster"" funk"
13081,3GUI1yUGmKBEJlpKN9c3CZ,Gershon Jackson;Mike Dunn,Take It Easy,Take It Easy - Mike Dunn Blackball Ezee Mixx,16,470342,False,0.824,0.601,4,-7.681,0,0.0628,0.000353,0.019,0.0382,0.325,124.004,4,chicago-house,chicago-house chicago-house take it easy - mike dunn blackball ezee mixx by gershon jackson;mike dunn
13083,0FHzhbSbS5SzpMvsYlmRSV,Marshall Jefferson;Curtis McClain;Maurice Joshua,The House Music Anthem (Move Your Body) [feat. Curtis McClain] [Remix Project],Move Your Body - Maurice Joshua Vocal Mix,17,512640,False,0.867,0.391,0,-12.229,1,0.079,0.00926,0.351,0.0685,0.591,125.996,4,chicago-house,chicago-house chicago-house move your body - maurice joshua vocal mix by marshall jefferson;curtis mcclain;maurice joshua
13084,1I6yCG91WRgjEpPrkrrjr2,Tyree Cooper,Turn Up The Bass,Turn Up The Bass - Fast Eddie Music & Edits Mix,16,301586,False,0.741,0.89,7,-6.814,1,0.0586,0.00192,0.00442,0.111,0.386,126.665,4,chicago-house,chicago-house chicago-house turn up the bass - fast eddie music & edits mix by tyree cooper
13085,6DvvkGHg2STG7lVkKHKiwF,Mike Dunn;Dirty Channels,Natural High (Remixes),Natural High - Dirty Channels Remix,17,244133,False,0.846,0.903,2,-7.245,0,0.0418,0.00141,0.788,0.0786,0.925,126.005,4,chicago-house,chicago-house chicago-house natural high - dirty channels remix by mike dunn;dirty channels
13086,3F7XFhDv73XIrXIvxHsW7q,Ralphi Rosario;Xavier Gold,You Used to Hold Me,You Used to Hold Me - Riviera Mix,16,299413,False,0.744,0.403,8,-18.022,0,0.0522,0.000462,0.0979,0.364,0.79,122.935,4,chicago-house,chicago-house chicago-house you used to hold me - riviera mix by ralphi rosario;xavier gold
13087,5uum4myZWC9M7RLc4aL3yH,Felix Da Housecat,Kittenz And Thee Glitz,Walk With Me,16,254933,False,0.825,0.46,5,-8.577,0,0.105,0.0373,0.39,0.588,0.519,124.006,4,chicago-house,chicago-house chicago-house walk with me by felix da housecat
13088,2CQqlCq3UiEZsn92wf4fI5,Frankie Knuckles,Deep House Anthems,The Whistle Song,18,417706,False,0.71,0.616,0,-16.306,1,0.11,0.0344,0.226,0.0935,0.401,120.391,4,chicago-house,chicago-house chicago-house the whistle song by frankie knuckles
13089,25xnOBCX3wuq1rmYPYR87e,Ralphi Rosario;lego,"Afterhours Sessions, Vol. 3",Take Me Up - Lego's Dub,18,356160,False,0.892,0.682,5,-6.243,1,0.0443,0.0355,0.142,0.0684,0.713,123.027,4,chicago-house,chicago-house chicago-house take me up - lego's dub by ralphi rosario;lego
13090,01IUihf6kY4DKi9cJHhfpk,Mr. Fingers,Amnesia,Let's Dance All Night,17,348794,False,0.698,0.777,8,-10.16,0,0.0425,0.0174,0.914,0.185,0.869,117.525,4,chicago-house,chicago-house chicago-house let's dance all night by mr. fingers
13091,7e2kKEOXRsHJzb2X1uGJwQ,Frankie Knuckles,Beyond The Mix,Party At My House,17,305333,False,0.775,0.737,10,-16.082,0,0.0636,0.0147,0.0236,0.0967,0.855,118.733,4,chicago-house,chicago-house chicago-house party at my house by frankie knuckles
13092,2g4uQIYCp31eT9xoUpdzbO,Ralphi Rosario,Chill House,Take Me Up,18,356053,False,0.894,0.722,5,-4.72,1,0.044,0.0341,0.117,0.0796,0.696,123.017,4,chicago-house,chicago-house chicago-house take me up by ralphi rosario
13093,5suPlHh7OaPtTiIAwAvyec,Jesse Saunders,The Greatest Hitz,Love Can't Turn Around - Album Edit,17,237988,False,0.664,0.855,5,-10.03,1,0.0482,0.00965,0.000173,0.137,0.924,122.125,4,chicago-house,chicago-house chicago-house love can't turn around - album edit by jesse saunders
13094,5vu8n8MB3P2hoY19SYMn9o,Felix Da Housecat,Kittenz And Thee Glitz,Glitz Rock,16,241053,False,0.606,0.742,9,-11.04,1,0.0334,1.27e-05,0.913,0.0458,0.301,132.104,4,chicago-house,chicago-house chicago-house glitz rock by felix da housecat
13095,55dgpvLRCydVu360cHvkat,Chez Damier,House Top 1000 - The Anthems,Can You Feel It - New York Dub,18,205000,False,0.804,0.814,4,-9.391,1,0.0575,0.00489,0.573,0.108,0.324,123.999,4,chicago-house,chicago-house chicago-house can you feel it - new york dub by chez damier
13096,1egZGg04yrhvJEjkSwoUhw,Mike Dunn;MD X-Spress,Defected Presents House Masters: Mike Dunn,Na Na Na (I Walks With God) [Mike Dunn Main Vocal Mixx],16,367026,False,0.802,0.584,10,-9.583,0,0.102,0.00866,0.308,0.0822,0.76,127.01,4,chicago-house,chicago-house chicago-house na na na (i walks with god) [mike dunn main vocal mixx] by mike dunn;md x-spress
13097,6YjTpkfl7Zic2PrESoqC1h,Felix Da Housecat,Kittenz And Thee Glitz,What Does It Feel Like?,18,155960,False,0.848,0.595,1,-7.728,1,0.284,0.000599,0.741,0.0604,0.916,163.072,3,chicago-house,chicago-house chicago-house what does it feel like? by felix da housecat
13098,2IopbjqW6liPd4yV9AkiDP,Ralphi Rosario,The Godfathers of House #1,Instrumental Need,17,399266,False,0.737,0.802,9,-9.526,1,0.0599,0.000591,0.868,0.0288,0.665,123.619,4,chicago-house,chicago-house chicago-house instrumental need by ralphi rosario
13099,2DhcpitZoR2mDalUWFUbBG,Felix Da Housecat;Chuckie;Silvio Ecomo,The Glitz Part Deux Remix Edition,Silver Screen Shower Scene - Chuckie & Silvio Ecomo Dirty Acid Remix,16,349456,False,0.766,0.722,7,-5.652,0,0.0505,0.00106,0.49,0.0865,0.709,124.978,4,chicago-house,chicago-house chicago-house silver screen shower scene - chuckie & silvio ecomo dirty acid remix by felix da housecat;chuckie;silvio ecomo
13100,41vnukjUAWkv6ptxDSErnU,Paul Johnson,Electricidade 2000,Get Get Down - Original Extended Mix,19,192186,False,0.877,0.933,5,-7.142,0,0.0788,0.000121,0.771,0.129,0.702,126.906,4,chicago-house,chicago-house chicago-house get get down - original extended mix by paul johnson
13101,4Hi9ZjMdPFx8Jb43YYOY4Q,Mark Farina;Sean Hayes,Hôtel Costes - A Decade,Dream Machine - Downtempo Mix,43,368746,False,0.909,0.513,1,-6.997,1,0.0432,0.147,0.0204,0.15,0.746,110.015,4,chicago-house,chicago-house chicago-house dream machine - downtempo mix by mark farina;sean hayes
13102,2GFJZydzCSaaGYbU03Tw0g,Felix Da Housecat;Soulwax,The Glitz Part Deux Remix Edition,Rocket Ride - Soulwax Rock It Right Remix,35,394352,False,0.707,0.763,4,-5.329,1,0.0459,0.00367,0.461,0.151,0.694,129.992,4,chicago-house,chicago-house chicago-house rocket ride - soulwax rock it right remix by felix da housecat;soulwax
13103,3bX36CK7B1HCckuLzqIGkG,Mike Dunn;Mousse T.,My House From All Angles (Remixes),If I Can't Get Down - Mousse T.'s Funky Shizzle Mix,45,227265,False,0.837,0.934,0,-3.575,1,0.0876,0.0116,0.627,0.38,0.847,124.044,4,chicago-house,chicago-house chicago-house if i can't get down - mousse t.'s funky shizzle mix by mike dunn;mousse t.
13104,2flx4440e8FwILh288iX1G,Aaron Smith;BOXINBOX;Luvli,Dancin (feat. Luvli) [BOXINBOX Remix],Dancin (feat. Luvli) - BOXINBOX Remix,31,216000,False,0.757,0.723,1,-7.632,1,0.034,0.0407,1.67e-06,0.111,0.594,100.039,4,chicago-house,chicago-house chicago-house dancin (feat. luvli) - boxinbox remix by aaron smith;boxinbox;luvli
13105,1C70Fui3camrXxBoMp2KW9,Frankie Knuckles;Adeva,Welcome To The Real World,Walkin',15,310893,False,0.782,0.742,6,-9.627,1,0.0665,0.0753,0.0,0.0965,0.587,120.594,4,chicago-house,chicago-house chicago-house walkin' by frankie knuckles;adeva
